0x2aa6b66ce9432a67953d1f37533cf0b05a5f6e08,7209988946609510000000,70,0xDd1397F0e5e38279DA01464972fc320cBa770EbE,QmWuzSDE8P5ei9Ebah3bzWdbBayVu9UhCFqbApvYxhMnUQ
0x5f9c7447129fa10af4cb51e24be323abff1759e5,646328635905885000000,71,0xf317f46Be7F206497C18de38E2483b7027EEbAe0,Qmc8jGGiDvHEPz4vNSYSCmqzg3Kt5Q8MKUdTmJCSJAkdw1
0xbe836bf050418a7f3cbf54284d49daca491fe3a3,619695431593831000000,72,0x485f7e2608019c14F4b8869bB1dAD83fC9811538,QmR17jGZPtihfRM28ZcBGL4BPux3frd2xPTGR5iMQPe5Pn
0xdfa2c28076ded3bf7c80957976a3bb7b6259496b,2026553859250960000000,73,0x926747f62231310f8E0D050603cA0F9E14e7Db5b,QmXvnXT8coTGr2uqEWqGuXuSsd9RwEkf4eJx87JtLMzNsk
0x82c6c1a06c930ae645e655981ea1fa11c4aaae0f,1050282116702840000000,74,0x32A975a71357a065603c56C79CB126934396A4a6,QmWSSSdQkfx3HTK71WjNAghVCM4wamnGiHp3jQgGGD9Wu7
0x6572b4ea0865f71536dc34c12a6749a3993f8ba9,472651062294484000000,75,0x2A855220d1CBeadb8EAA303808bF5b6EdFc73836,QmTQUUwwk79dQtsLr3jX3qg4FRF2cJYcs83xkPAQ6KsALa
0xb351369223058deff43ec30d32086947e54a30e7,2500000000000000000000,76,0x860AaDC6be8eD71fB84A3759f991830C14AAB618,Qme244L6BNUWDMFDr15oxzeyMZ4WXLcee3RtwgifC3oFcZ
0x33340b0d083b0daa7d91b915bc9e4148b25ee96f,2414119139127860000000,77,0xf1626A47Ac3C8213BA31CDbd71f5D033C0dD5350,QmRgYTwPSPYSgnHQh1VaS75baPaWyjMi8SG1k1DtoAeVHs
0x8271ede9e5deff03d6853eb82f3a148316d09aaf,31650708032880100000000,78,0xd5388C26Ef67cE99d952C0995B7fFE40e3bdc15f,QmSEJguKFzXUJeWGzuhSdMkVou3Yc4FKdeLfe9uTX6jdNf
0x8b3160e519299c387b5624e457e9e02c73f62ebd,459781454856680000000,79,0x191e38900ce0856bbBC56f68161eEDF06E28a8DF,QmeXYrEoku1qb3a6CCSJ4pWbLGWea2QkNvd1kuBF77W2fV
0x81c5bccc7d61b1cc0751c23927da1ceb38cd161a,2079832090448650000000,80,0xe63cB3F26ECa687e3c5404e381ce781616367476,QmedqKfX4RJa3EA8aV9p5mTSNbtYM5SiC9bqn8j94GD3RY
0x1a57ee63f38af9f1420d9a556f01736630976f20,339000000000000000000,81,0x758d0aC2fCf3b04FC6368f194e26a89176F90ddE,QmcQHx51uVgBaGmj9kBGEFfCZpH23QGUt2WEqxomqsxZMJ
0x9bd48e08e3444b30113812acd52458b35c33803a,20354925341633500000000,82,0xd17dA4Eb0Ac54383de3188c11274f1Bd2530522E,QmR9gvciGxYJ1ohRDD1Kbc3jFNj6aSc5mYvHhXaqeNykWk
0x7c9457a775015eee6e098cb1a4ba6cf9b0fdf3c0,107639533806048000000000,83,0x6D80275Fbd2837DFAD02eB8C94b2574Ac2FDfc31,QmeSGCdzvtcSCye2buxdSGpe4XgKrmwEzd6gzSA7A5y3M8
0x4a395b0efc9907a195c81564c10a985c7e9f6a15,5357535156393460000000,84,0xf6E762F27902Fb1f36B9a621f1Cb1957010CfC3D,QmPB7Xx4QfxXvaVSppeFTeE6eeeKHjqvmUwZup66Vop6fc
